"_time","oracle_error_code","oracle_error_desc"
"2019-06-21T04:29:06.929-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T04:28:59.935-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T04:28:52.941-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T04:28:45.947-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T04:28:37.910-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T04:28:30.916-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T04:28:23.922-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T04:28:16.897-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T03:06:57.163-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T03:06:50.185-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T03:06:45.181-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T03:06:43.363-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T03:06:36.229-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T03:06:29.251-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T03:06:22.273-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T03:06:15.296-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T03:06:00.531-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T03:05:59.257-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T03:05:52.279-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T03:05:45.301-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T03:05:37.049-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T03:05:30.071-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-13T02:38:05.677-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-13T02:37:58.701-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-13T02:37:51.694-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-13T02:37:44.718-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-13T02:37:37.975-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-13T02:37:30.998-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-13T02:37:24.007-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-13T02:37:17.030-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-13T02:37:05.471-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-13T02:36:58.495-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-13T02:36:51.518-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-13T02:36:44.542-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T02:40:08.728-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T02:40:01.736-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T02:39:57.422-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T02:39:50.430-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T02:39:38.750-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T02:39:31.758-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T02:39:26.728-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T02:39:26.307-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T02:39:19.299-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T02:39:12.307-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T02:39:03.758-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T02:38:56.765-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T02:38:47.982-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T02:38:40.990-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T02:38:33.998-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T02:38:27.005-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T05:16:05.943-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-15T05:15:58.877-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-15T05:15:49.782-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T05:15:42.717-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T05:15:35.651-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T05:15:28.586-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T05:15:19.559-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T05:15:12.555-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T05:15:05.550-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T05:14:58.546-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-14T02:15:11.229-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-14T02:15:04.171-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-14T02:14:57.112-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-14T02:14:50.054-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-14T02:14:41.030-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-14T02:14:34.017-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-14T02:14:27.013-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-14T02:14:20.009-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T05:33:25.611-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T05:33:18.487-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T05:33:11.364-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T05:33:04.240-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T05:32:55.149-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T05:32:48.145-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T05:32:41.140-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T05:32:34.136-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T05:19:04.259-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T05:18:57.142-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T05:18:50.026-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T05:18:42.910-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T05:18:33.817-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T05:18:26.812-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T05:18:19.808-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T05:18:12.803-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-19T05:15:53.175-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-19T05:15:46.064-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-19T05:15:38.953-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-19T05:15:31.843-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-19T05:15:22.743-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-19T05:15:15.739-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-19T05:15:08.734-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-19T05:15:01.730-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T05:35:15.302-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T05:35:08.205-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T05:35:01.108-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T05:34:54.011-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T05:34:44.922-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T05:34:37.895-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T05:34:30.890-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T05:34:23.886-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T05:15:45.863-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T05:15:38.777-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T05:15:31.691-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T05:15:24.605-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T05:15:15.514-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T05:15:08.505-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T05:15:01.501-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T05:14:54.497-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-16T05:16:26.429-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-16T05:16:19.354-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-16T05:16:12.279-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-16T05:16:05.204-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-16T05:15:56.187-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-16T05:15:49.182-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-16T05:15:42.178-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-16T05:15:35.174-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-22T03:38:36.843-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T03:38:29.834-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T03:38:24.791-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T03:38:23.011-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T03:38:15.977-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T03:38:08.959-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T03:38:01.925-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T03:37:54.906-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T03:37:49.670-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T03:37:48.295-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T03:37:41.261-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T03:37:34.242-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-22T03:37:26.630-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-22T03:37:19.612-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-22T03:37:10.765-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-22T03:37:03.747-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-22T03:36:56.728-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-22T03:36:49.710-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-24T03:38:02.452-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-24T03:37:55.434-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-24T03:37:50.354-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-24T03:37:48.870-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-24T03:37:41.836-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-24T03:37:34.819-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-24T03:37:11.297-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-05-24T03:37:04.279-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-05-24T03:36:57.261-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-24T03:36:50.244-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-24T03:36:41.726-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-24T03:36:34.708-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-24T03:36:27.691-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-24T03:36:20.673-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-23T03:35:17.135-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T03:35:10.133-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T03:35:03.116-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T03:34:56.114-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T03:34:51.077-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T03:34:51.015-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T03:34:43.982-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T03:34:36.980-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T03:34:29.963-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T03:34:22.961-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-05-23T03:34:12.076-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-23T03:34:05.074-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-23T03:33:58.073-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-23T03:33:51.071-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-23T03:33:42.292-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-23T03:33:35.290-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-23T03:33:28.288-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-05-23T03:33:21.286-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-05T02:52:37.298-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-05T02:52:30.280-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-05T02:52:23.262-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-05T02:52:16.245-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-05T02:52:11.212-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-05T02:52:09.258-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-05T02:52:02.241-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-05T02:51:55.223-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-05T02:51:48.190-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-05T02:51:41.172-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-05T02:51:35.921-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-05T02:51:28.903-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-05T02:51:18.119-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-05T02:51:11.101-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-05T02:51:00.504-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-05T02:50:53.487-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-15T02:59:51.175-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-15T02:59:44.158-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-17T02:58:40.890-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-17T02:58:33.880-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T02:36:45.056-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T02:36:38.049-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T02:36:31.931-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T02:36:30.136-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T02:36:23.128-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T02:36:16.121-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T02:36:09.113-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T02:36:02.105-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T02:35:55.582-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-12T02:35:48.574-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-12T02:35:41.566-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T02:35:34.559-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T02:35:22.885-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T02:35:15.877-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T02:35:08.869-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T02:35:01.862-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T02:34:52.575-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T02:34:45.568-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T02:34:38.560-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T02:34:31.553-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-16T02:38:20.565-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T02:38:13.530-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T04:34:35.122-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T04:34:28.113-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T05:34:10.100-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T05:34:03.095-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T05:33:23.970-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T05:33:16.965-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T05:33:09.961-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T05:33:02.956-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T13:13:42.298-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T13:13:35.293-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T13:12:56.714-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-24T13:12:49.710-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-24T13:12:42.705-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T13:12:35.701-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T13:12:05.343-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T13:12:03.611-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T13:11:56.607-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T13:11:49.602-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T13:11:42.598-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T13:11:35.593-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T13:08:30.330-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T13:08:30.330-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T04:01:47.544-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T04:01:40.552-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T04:01:33.543-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T04:01:26.551-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T04:01:19.543-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T04:01:12.550-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T04:00:03.324-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T04:00:01.393-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:59:54.385-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:59:47.392-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:59:40.384-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:59:33.391-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:59:02.976-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:58:55.983-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:58:48.975-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:58:41.982-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:46:55.246-0400","ORA-00942","table or view does not exist"
"2019-06-24T02:46:55.215-0400","ORA-00942","table or view does not exist"
"2019-06-24T02:33:53.937-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:33:46.171-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:33:38.560-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:33:30.793-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:33:23.009-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:33:15.243-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:33:08.064-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:33:00.298-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:32:46.339-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-24T02:32:38.572-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-24T02:32:28.574-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:32:20.808-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:32:13.041-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:32:05.864-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:31:56.909-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:31:49.905-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:31:42.900-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:31:35.880-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T03:18:31.203-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T03:18:24.093-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:31:15.322-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:31:07.397-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:31:01.696-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:30:59.508-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:30:51.565-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:30:43.641-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:30:35.698-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:30:27.774-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:30:20.043-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:30:12.118-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:30:01.722-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-24T02:29:53.798-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-24T02:29:43.614-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:29:36.419-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:29:29.414-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:29:22.410-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:29:13.409-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:29:06.404-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:28:59.400-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:28:52.395-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:28:43.472-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:28:36.468-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:28:29.463-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:28:22.459-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-24T02:49:19.525-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:49:18.631-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:49:10.578-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-24T02:49:02.544-0400","ORA-01033","ORACLE initialization or shutdown in progress"
