"_time","oracle_error_code","oracle_error_desc"
"2019-06-13T06:03:35.880-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-13T06:03:28.722-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-13T06:03:21.564-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-13T06:03:14.406-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T06:08:07.627-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T06:08:00.480-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T06:07:51.088-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T06:07:43.942-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T06:07:36.795-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T06:07:29.648-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T06:07:20.479-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T06:07:13.332-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T06:07:06.185-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T06:06:59.038-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T06:06:50.268-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T06:06:43.121-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T06:06:35.974-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T06:06:28.827-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-11T06:04:01.227-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-11T06:03:54.099-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-11T06:03:47.351-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-11T06:03:40.205-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-11T06:03:30.592-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-11T06:03:23.446-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-11T06:03:14.279-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-11T06:03:07.133-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-11T06:02:59.987-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-11T06:02:52.841-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-11T06:02:43.801-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-11T06:02:36.655-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-11T06:02:29.509-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-11T06:02:22.363-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T06:07:01.481-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T06:06:54.352-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T06:06:44.889-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-10T06:06:37.759-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-10T06:06:30.630-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T06:06:23.501-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T06:06:14.340-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T06:06:07.211-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T06:06:00.081-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T06:05:52.952-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T06:05:43.791-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T06:05:36.662-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T06:05:29.533-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T06:05:22.403-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T06:05:13.464-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T06:05:06.335-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T06:04:59.206-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T06:04:52.077-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-22T05:59:55.744-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-22T05:59:48.492-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-22T05:59:42.598-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-22T05:59:35.346-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-22T05:59:24.638-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-22T05:59:17.387-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-22T05:59:08.084-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-22T05:59:00.833-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-22T05:58:53.581-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-22T05:58:46.330-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-22T05:58:37.091-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-22T05:58:29.840-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-22T05:58:22.588-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-22T05:58:15.337-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T06:02:02.077-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T06:01:54.835-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T06:01:47.593-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T06:01:40.351-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-21T06:01:30.850-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T06:01:23.608-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T06:01:16.366-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T06:01:09.124-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T06:00:59.737-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T06:00:52.495-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T06:00:45.253-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T06:00:38.010-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T06:00:29.026-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T06:00:21.784-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T06:00:14.542-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-21T06:00:07.300-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T06:04:01.438-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T06:03:54.213-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T06:03:47.792-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T06:03:40.567-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T06:03:30.446-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T06:03:23.221-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T06:03:13.937-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T06:03:06.712-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T06:02:59.487-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T06:02:52.262-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T06:02:42.929-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T06:02:35.704-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T06:02:28.479-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T06:02:21.254-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-19T06:06:59.599-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-19T06:06:52.384-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-19T06:06:47.210-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-19T06:06:46.198-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-19T06:06:38.983-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-19T06:06:31.769-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-19T06:06:23.509-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-19T06:06:16.295-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-19T06:06:07.055-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-19T06:05:59.841-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-19T06:05:52.610-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-19T06:05:45.395-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-19T06:05:36.525-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-19T06:05:29.311-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-19T06:05:22.096-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-19T06:05:14.881-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T06:42:15.362-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T06:42:08.158-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-18T06:41:58.064-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-18T06:41:50.859-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-18T06:41:43.655-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T06:41:36.450-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T06:41:27.400-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T06:41:20.195-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T06:41:12.990-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-18T06:41:05.785-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T06:04:15.182-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-17T06:04:07.990-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-17T06:04:00.797-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-17T06:03:53.604-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-17T06:03:43.320-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T06:03:36.127-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T06:03:28.935-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T06:03:21.742-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T06:03:12.499-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T06:03:05.306-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T06:02:58.114-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T06:02:50.921-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T06:02:41.918-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T06:02:34.726-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T06:02:27.533-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-17T06:02:20.341-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T06:05:55.768-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-15T06:05:48.589-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-15T06:05:41.409-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-15T06:05:34.229-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-15T06:05:24.331-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T06:05:17.152-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T06:05:09.972-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T06:05:02.793-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T06:04:53.550-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T06:04:46.371-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T06:04:39.191-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T06:04:32.012-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T06:04:22.881-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T06:04:15.702-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T06:04:08.522-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-15T06:04:01.342-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T06:00:07.937-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T06:00:06.071-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T05:59:59.091-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T05:59:52.112-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T05:59:45.132-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T05:59:38.152-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T03:31:16.419-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:31:14.500-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:31:07.493-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:31:00.486-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:30:53.479-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:30:46.426-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:30:41.385-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:30:39.918-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:30:32.907-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:30:25.896-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:30:18.884-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:30:11.873-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:30:02.316-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-23T03:29:55.305-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-23T03:29:48.294-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T03:29:41.282-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T03:29:26.931-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T03:29:19.920-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T03:29:12.909-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T03:29:05.897-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T03:28:56.996-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T03:28:49.985-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T03:28:42.973-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T03:28:35.962-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T06:02:19.705-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T06:02:12.480-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T06:02:02.938-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-23T06:01:55.712-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-23T06:01:48.487-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T06:01:41.262-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T06:01:31.993-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T06:01:24.767-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T06:01:17.542-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T06:01:10.317-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T06:01:01.482-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T06:00:54.257-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T06:00:47.032-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T06:00:39.806-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-23T11:09:22.154-0400","ORA-00001","unique constraint (DTV.PK_ELC_INV_ADJ_DATA) violated"
"2019-06-23T11:09:22.154-0400","ORA-00001","unique constraint (DTV.PK_ELC_INV_ADJ_DATA) violated"
"2019-06-23T11:09:14.198-0400","ORA-00001","unique constraint (DTV.PK_ELC_INV_ADJ_DATA) violated"
"2019-06-23T11:09:14.198-0400","ORA-00001","unique constraint (DTV.PK_ELC_INV_ADJ_DATA) violated"
"2019-06-23T11:09:06.023-0400","ORA-00001","unique constraint (DTV.PK_ELC_INV_ADJ_DATA) violated"
"2019-06-23T11:09:06.023-0400","ORA-00001","unique constraint (DTV.PK_ELC_INV_ADJ_DATA) violated"
"2019-06-23T11:09:01.889-0400","ORA-00001","unique constraint (DTV.PK_ELC_INV_ADJ_DATA) violated"
"2019-06-23T11:09:01.873-0400","ORA-00001","unique constraint (DTV.PK_ELC_INV_ADJ_DATA) violated"
"2019-06-12T03:07:50.360-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T03:07:43.090-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T03:07:37.828-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T03:07:36.128-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T03:07:28.809-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T03:07:21.539-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T03:07:13.994-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T03:07:06.724-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T03:07:04.797-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T03:06:57.324-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T03:06:57.168-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T03:06:57.168-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-12T03:05:50.904-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-12T03:05:43.159-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-12T03:05:33.328-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T03:05:25.550-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T03:05:17.806-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-12T03:05:10.061-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T03:09:14.128-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T03:09:06.901-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T03:09:01.686-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T03:09:00.092-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T03:08:52.824-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T03:08:45.199-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T03:08:37.539-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T03:08:29.913-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T03:08:29.676-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T03:08:29.676-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-10T03:07:50.460-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-10T03:07:42.835-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-10T03:07:36.805-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T03:07:29.180-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T03:07:21.554-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-10T03:07:13.877-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-09T03:08:16.803-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-09T03:08:09.600-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-09T03:08:01.514-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-09T03:07:54.310-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-09T03:07:50.235-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-09T03:07:43.031-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-09T03:07:35.812-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-09T03:07:23.185-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-09T03:07:17.971-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-09T03:07:15.099-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-09T03:06:53.715-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-09T03:06:46.139-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-09T03:06:36.559-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-09T03:06:28.949-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-09T03:06:21.373-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-09T03:06:13.796-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-09T03:06:04.065-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-09T03:05:56.455-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-09T03:05:48.879-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-09T03:05:41.319-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-09T03:05:32.009-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-09T03:05:24.449-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-09T03:05:16.890-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-09T03:05:09.330-0400","ORA-12505","TNS:listener does not currently know of SID given in connect descriptor"
"2019-06-20T03:15:03.917-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T03:14:56.812-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T03:14:49.454-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-20T03:14:42.230-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:09:19.467-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:09:12.441-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:09:05.337-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:08:58.312-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:08:56.058-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:08:49.033-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:08:41.991-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:08:28.415-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:08:26.197-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:08:26.197-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:08:14.020-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:08:06.956-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:07:59.877-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:07:52.813-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:07:41.093-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:07:39.268-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:07:32.189-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:07:25.125-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-16T03:07:16.284-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-16T03:07:09.220-0400","ORA-12528","TNS:listener: all appropriate instances are blocking new connections"
"2019-06-23T03:28:21.819-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:28:14.816-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:28:07.813-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T03:28:00.810-0400","ORA-01033","ORACLE initialization or shutdown in progress"
"2019-06-23T02:45:45.617-0400","ORA-00942","table or view does not exist"
"2019-06-23T02:45:45.601-0400","ORA-00942","table or view does not exist"
